UsuarioID,ProductoID,Calificacion,Comentario,Fecha
242,21,2,Llegó defectuoso o incompleto. Accusamus qui porro quod quibusdam quidem.,2025-01-17 10:22:06
390,21,1,Llegó defectuoso o incompleto. Ratione illo accusantium inventore quam totam minima possimus.,2024-07-29 10:22:06
255,30,2,No era lo que esperaba. Ipsum velit odio neque eaque praesentium officiis.,2024-11-12 10:22:06
13,28,1,No cumplió con lo prometido. Earum eos commodi commodi sunt laborum.,2025-04-29 10:22:06
663,12,1,No cumplió con lo prometido. Est quo assumenda rerum perspiciatis fugit.,2025-02-13 10:22:06
885,19,5,¡Recomendado al 100%! Facere velit perferendis fugit numquam sequi incidunt cupiditate.,2024-12-03 10:22:06
868,19,1,No era lo que esperaba. Vero voluptas exercitationem debitis consequatur.,2024-07-01 10:22:06
476,15,3,Nada fuera de lo normal. Veritatis eos blanditiis quidem suscipit doloremque reiciendis deserunt.,2024-09-03 10:22:06
235,26,4,Sin dudas volvería a comprarlo. Beatae dignissimos deleniti amet.,2025-04-15 10:22:06
458,5,5,Muy buena calidad y entrega rápida. Assumenda dolorem perferendis laboriosam perferendis suscipit numquam omnis.,2024-08-28 10:22:06
259,17,4,¡Recomendado al 100%! Autem eveniet quis eius praesentium.,2024-11-27 10:22:06
523,18,5,Sin dudas volvería a comprarlo. Veritatis ratione deleniti ea dignissimos.,2024-07-14 10:22:06
950,3,4,¡Recomendado al 100%! Adipisci quod earum laboriosam rem.,2025-05-13 10:22:06
837,23,5,Sin dudas volvería a comprarlo. Voluptatibus dolore autem voluptates deserunt illo natus.,2025-02-10 10:22:06
390,5,4,¡Recomendado al 100%! Ipsa velit odio.,2024-08-25 10:22:06
454,26,1,No cumplió con lo prometido. Vero doloremque adipisci laboriosam maiores maxime aspernatur.,2024-12-13 10:22:06
347,31,2,Muy decepcionado con la compra. Perspiciatis aliquid aspernatur quia dolores.,2024-12-04 10:22:06
469,16,5,Estoy muy satisfecho con la compra. Aspernatur beatae distinctio perspiciatis odit eaque odit rem.,2025-03-05 10:22:06
57,20,5,Sin dudas volvería a comprarlo. Dicta asperiores perferendis perspiciatis tenetur odio adipisci culpa.,2025-01-20 10:22:06
395,20,1,Llegó defectuoso o incompleto. Quo nulla perferendis facere minima.,2025-03-02 10:22:06
176,1,4,Estoy muy satisfecho con la compra. Quasi sequi quam accusantium sint officiis.,2025-01-13 10:22:06
599,18,2,No cumplió con lo prometido. Laudantium officia modi eos cum in.,2025-04-28 10:22:06
693,4,4,Sin dudas volvería a comprarlo. Laboriosam est dolore consequatur corporis tempore.,2025-04-10 10:22:06
764,15,4,Estoy muy satisfecho con la compra. Quia et ab nostrum delectus tempore odio.,2024-07-06 10:22:06
553,31,2,No cumplió con lo prometido. Sit harum consequuntur iste voluptatum rem accusantium.,2025-03-22 10:22:06
95,2,5,Estoy muy satisfecho con la compra. Culpa labore doloremque id.,2025-03-09 10:22:06
164,29,2,No cumplió con lo prometido. Nihil a enim fugit minus eos.,2024-07-06 10:22:06
941,22,4,¡Recomendado al 100%! Neque minus nam facilis odit accusamus recusandae.,2025-03-14 10:22:06
787,28,2,No era lo que esperaba. Architecto ducimus mollitia consectetur expedita.,2025-02-13 10:22:06
302,26,1,Llegó defectuoso o incompleto. Illo magni reprehenderit corporis alias aut.,2025-05-12 10:22:06
782,13,4,Muy buena calidad y entrega rápida. Soluta rem consectetur vero pariatur ipsam deserunt.,2025-02-04 10:22:06
594,6,4,¡Recomendado al 100%! Commodi ad corrupti accusamus.,2025-04-03 10:22:06
275,10,1,Muy decepcionado con la compra. Non fugiat eum beatae delectus deleniti.,2025-04-02 10:22:06
110,30,4,¡Recomendado al 100%! Ad ex ipsam repellendus.,2024-09-03 10:22:06
441,23,1,Muy decepcionado con la compra. Eaque exercitationem ab aliquid facilis provident numquam.,2024-08-06 10:22:06
401,2,4,Estoy muy satisfecho con la compra. Perferendis sunt impedit in dolorum consequuntur.,2024-10-16 10:22:06
163,9,1,No era lo que esperaba. Ipsum eveniet reiciendis quibusdam beatae.,2024-08-14 10:22:06
236,21,4,Muy buena calidad y entrega rápida. Iste adipisci exercitationem optio distinctio enim.,2025-04-29 10:22:06
813,24,3,El producto es aceptable por el precio. Dolorum est quam aliquid excepturi reiciendis saepe autem.,2025-04-06 10:22:06
251,30,2,Muy decepcionado con la compra. Dignissimos consectetur accusantium tempora blanditiis quidem minus doloremque.,2025-04-29 10:22:06
569,5,1,Muy decepcionado con la compra. Dolores vero vel autem aspernatur.,2024-11-03 10:22:06
72,11,4,¡Recomendado al 100%! Adipisci placeat illo cum.,2024-12-25 10:22:06
377,10,3,Nada fuera de lo normal. Facere est reprehenderit ex nostrum fuga atque.,2024-10-23 10:22:06
696,15,5,¡Recomendado al 100%! Reiciendis quo odio quasi eaque natus.,2025-02-06 10:22:06
262,9,1,No cumplió con lo prometido. Repellat non reprehenderit enim.,2024-12-30 10:22:06
522,4,3,Nada fuera de lo normal. Minus repudiandae voluptate rem.,2025-06-09 10:22:06
259,33,4,Sin dudas volvería a comprarlo. Possimus quisquam veritatis numquam minus officia hic ratione.,2024-07-17 10:22:06
456,5,5,Sin dudas volvería a comprarlo. Sunt vitae laborum rerum qui officiis error.,2024-09-29 10:22:06
419,17,5,Sin dudas volvería a comprarlo. Natus eaque iste sint.,2024-11-26 10:22:06
456,35,5,Sin dudas volvería a comprarlo. Nobis esse maxime fuga dolores mollitia magni.,2024-11-02 10:22:06
689,2,3,El producto es aceptable por el precio. Nesciunt dicta aliquam nobis repellendus nulla ex.,2025-04-09 10:22:06
857,28,3,El producto es aceptable por el precio. Repellat ea nam asperiores.,2024-12-21 10:22:06
793,26,4,Estoy muy satisfecho con la compra. Doloribus blanditiis delectus exercitationem culpa.,2024-11-16 10:22:06
422,3,1,No era lo que esperaba. In totam perspiciatis minima.,2025-03-09 10:22:06
167,22,3,El producto es aceptable por el precio. Eaque aperiam illum enim.,2025-01-08 10:22:06
550,35,4,Sin dudas volvería a comprarlo. Officia odio eligendi aliquam.,2024-10-21 10:22:06
491,8,5,Sin dudas volvería a comprarlo. Dolore consequatur sequi reiciendis corrupti.,2024-08-26 10:22:06
687,3,2,No cumplió con lo prometido. Ullam eligendi laudantium ratione et.,2025-01-20 10:22:06
675,26,2,No era lo que esperaba. Exercitationem assumenda suscipit vitae vitae ab temporibus.,2024-11-01 10:22:06
432,35,1,Muy decepcionado con la compra. Dolorum atque dolorum veniam aperiam.,2025-06-11 10:22:06
987,1,2,Llegó defectuoso o incompleto. Repellat sequi deleniti numquam nisi velit nulla.,2024-09-18 10:22:06
505,12,2,No era lo que esperaba. Veniam voluptatum expedita numquam.,2024-09-05 10:22:06
120,12,5,Sin dudas volvería a comprarlo. Dolorem ratione nisi facilis accusantium.,2025-06-29 10:22:06
818,2,2,Muy decepcionado con la compra. Doloribus recusandae quo ducimus.,2024-07-20 10:22:06
901,5,5,Muy buena calidad y entrega rápida. Incidunt animi facere adipisci eius deleniti veniam.,2025-05-03 10:22:06
722,20,5,Muy buena calidad y entrega rápida. Suscipit facere dolor ipsa repellat.,2024-09-26 10:22:06
801,27,2,No era lo que esperaba. Ad omnis quisquam debitis facere.,2025-01-17 10:22:06
381,28,2,No cumplió con lo prometido. Cum aliquam ducimus aut iure error at.,2024-07-01 10:22:06
372,8,5,Estoy muy satisfecho con la compra. Voluptatibus dolore excepturi aliquam a corrupti.,2025-03-29 10:22:06
226,34,1,No cumplió con lo prometido. Assumenda nemo rerum sequi.,2024-12-01 10:22:06
358,5,1,No era lo que esperaba. Optio veritatis fugiat.,2025-04-16 10:22:06
445,3,1,No era lo que esperaba. Asperiores quos quos libero et voluptates mollitia.,2025-05-14 10:22:06
666,26,5,Sin dudas volvería a comprarlo. Autem sed debitis excepturi voluptates dignissimos ipsam.,2024-07-21 10:22:06
855,26,1,Llegó defectuoso o incompleto. Qui nobis quasi omnis non.,2025-02-22 10:22:06
508,19,2,No cumplió con lo prometido. Culpa praesentium quo beatae tenetur consectetur possimus eaque.,2025-06-13 10:22:06
828,33,1,Muy decepcionado con la compra. Atque deserunt tempore maxime.,2024-11-05 10:22:06
924,35,1,Muy decepcionado con la compra. Quaerat laboriosam possimus doloremque iste consectetur pariatur.,2024-09-03 10:22:06
756,15,4,¡Recomendado al 100%! Maiores eaque fugit facere natus praesentium in.,2025-02-08 10:22:06
62,5,2,Muy decepcionado con la compra. Est nam impedit iure reiciendis.,2025-02-03 10:22:06
342,27,4,Estoy muy satisfecho con la compra. Modi eius quidem non dignissimos.,2024-11-28 10:22:06
982,19,5,¡Recomendado al 100%! Nisi possimus molestiae quas illo.,2024-08-29 10:22:06
295,6,5,Estoy muy satisfecho con la compra. Error repellat hic quasi.,2025-03-15 10:22:06
82,20,5,Estoy muy satisfecho con la compra. Quo magni reiciendis eos.,2024-11-08 10:22:06
640,19,3,El producto es aceptable por el precio. Deleniti ipsa rerum ab dicta eius.,2024-08-18 10:22:06
870,30,2,Muy decepcionado con la compra. Adipisci eum inventore.,2024-08-30 10:22:06
371,22,5,Estoy muy satisfecho con la compra. Inventore nostrum consequatur ipsam cum.,2024-08-11 10:22:06
182,26,4,Sin dudas volvería a comprarlo. Mollitia qui neque maiores assumenda architecto corporis.,2025-02-12 10:22:06
159,6,4,¡Recomendado al 100%! Distinctio ipsam enim asperiores inventore.,2025-01-02 10:22:06
2,9,5,¡Recomendado al 100%! Nostrum fugiat neque quas.,2025-05-08 10:22:06
93,17,2,No cumplió con lo prometido. Ab officiis qui non praesentium.,2024-12-02 10:22:06
112,18,2,Llegó defectuoso o incompleto. Natus officia ea voluptatum.,2024-08-27 10:22:06
57,12,2,No cumplió con lo prometido. Ea voluptatem modi nostrum velit odio.,2024-10-25 10:22:06
600,35,1,No era lo que esperaba. Laboriosam reprehenderit repellendus iste ipsum harum.,2024-12-30 10:22:06
991,32,5,¡Recomendado al 100%! Veritatis odit in laboriosam accusantium placeat deserunt.,2024-09-29 10:22:06
730,32,2,No era lo que esperaba. Eos quibusdam ut iusto itaque quasi fugit.,2024-10-09 10:22:06
634,16,3,Nada fuera de lo normal. Dignissimos sed fuga perspiciatis.,2025-05-21 10:22:06
596,21,4,Estoy muy satisfecho con la compra. Et cum molestias minus officia consectetur.,2024-09-26 10:22:06
156,23,3,El producto es aceptable por el precio. Eaque quis quia vero.,2024-08-22 10:22:06
41,21,2,No era lo que esperaba. Cumque voluptatibus quasi iure unde iste.,2024-08-31 10:22:06
317,25,5,¡Recomendado al 100%! Occaecati dolores sit provident accusantium quibusdam.,2025-02-07 10:22:06
209,15,4,Muy buena calidad y entrega rápida. Qui animi maxime perspiciatis molestias vel.,2024-09-24 10:22:06
966,36,4,Sin dudas volvería a comprarlo. Ipsa error qui voluptates aut voluptates nam.,2024-07-07 10:22:06
911,20,3,El producto es aceptable por el precio. Sunt repellat enim nihil.,2024-08-24 10:22:06
369,33,5,Estoy muy satisfecho con la compra. Placeat repellendus ullam veritatis blanditiis sint inventore.,2025-05-02 10:22:06
432,6,3,El producto es aceptable por el precio. Nobis ullam eum repellat reprehenderit repudiandae totam.,2024-07-11 10:22:06
671,9,2,No era lo que esperaba. Quasi quos omnis fuga inventore impedit sed.,2024-08-11 10:22:06
162,8,1,Muy decepcionado con la compra. Architecto ad perferendis sint quae.,2025-02-16 10:22:06
908,33,1,Muy decepcionado con la compra. Vitae doloribus voluptatibus aliquid.,2024-07-05 10:22:06
786,6,2,Llegó defectuoso o incompleto. Odit suscipit ipsam.,2024-09-25 10:22:06
871,1,5,Muy buena calidad y entrega rápida. Ullam necessitatibus explicabo sed.,2024-10-17 10:22:06
873,26,5,Sin dudas volvería a comprarlo. Esse laboriosam soluta qui accusantium nulla.,2025-03-02 10:22:06
36,22,1,Llegó defectuoso o incompleto. Numquam possimus numquam beatae beatae doloribus sed error.,2024-10-20 10:22:06
340,21,4,Sin dudas volvería a comprarlo. Porro facilis similique.,2024-07-01 10:22:06
169,10,5,¡Recomendado al 100%! Cum nihil eos praesentium eligendi cupiditate.,2025-02-22 10:22:06
94,10,4,Sin dudas volvería a comprarlo. Voluptatem iste itaque aperiam veniam ea.,2025-01-11 10:22:06
298,33,4,¡Recomendado al 100%! Ratione dignissimos quaerat accusantium tempora.,2025-02-02 10:22:06
424,15,4,Muy buena calidad y entrega rápida. Delectus mollitia dolore repellendus similique.,2025-03-11 10:22:06
294,6,3,Nada fuera de lo normal. Voluptas incidunt earum accusantium.,2024-09-04 10:22:06
779,31,4,Muy buena calidad y entrega rápida. Fuga culpa exercitationem dolore ducimus.,2025-01-18 10:22:06
523,8,1,No cumplió con lo prometido. Animi iusto atque veniam.,2024-07-17 10:22:06
649,33,1,No cumplió con lo prometido. Asperiores vero omnis earum provident.,2025-01-15 10:22:06
88,1,3,Nada fuera de lo normal. Praesentium consequatur labore necessitatibus reprehenderit laboriosam repellendus.,2024-12-08 10:22:06
282,34,4,Sin dudas volvería a comprarlo. Minima tenetur dolore aspernatur.,2025-05-22 10:22:06
394,25,1,Muy decepcionado con la compra. Expedita labore nulla occaecati esse.,2024-07-23 10:22:06
363,19,2,No cumplió con lo prometido. Quis blanditiis cupiditate ratione at voluptate omnis in.,2025-02-10 10:22:06
769,16,5,Muy buena calidad y entrega rápida. Quisquam placeat voluptatibus earum accusantium quis laudantium.,2025-04-28 10:22:06
651,27,2,Muy decepcionado con la compra. Facilis et hic officia excepturi eum hic.,2024-10-21 10:22:06
937,12,1,No era lo que esperaba. Vero maxime dolor eius.,2024-11-02 10:22:06
336,36,2,No cumplió con lo prometido. Odio iusto rem quo perferendis.,2024-11-25 10:22:06
752,27,4,¡Recomendado al 100%! Nisi assumenda voluptas pariatur.,2024-10-23 10:22:06
128,23,1,No cumplió con lo prometido. Aspernatur quia perspiciatis fugit at praesentium delectus placeat.,2024-11-14 10:22:06
612,26,4,Sin dudas volvería a comprarlo. Impedit consectetur tenetur.,2025-06-01 10:22:06
981,27,2,No cumplió con lo prometido. Autem fuga non expedita aspernatur tempora dicta.,2024-12-05 10:22:06
996,12,3,Nada fuera de lo normal. Voluptatibus repellat dolores aliquam voluptates delectus.,2025-06-03 10:22:06
672,23,3,Nada fuera de lo normal. Amet illum nihil nostrum facere quasi molestiae.,2025-01-09 10:22:06
418,28,5,Estoy muy satisfecho con la compra. Accusamus fuga dignissimos consequuntur.,2025-04-29 10:22:06
69,17,5,Sin dudas volvería a comprarlo. Dignissimos praesentium odit.,2025-05-04 10:22:06
305,3,1,Muy decepcionado con la compra. Ad quae quaerat voluptatum id.,2024-09-24 10:22:06
551,30,2,Llegó defectuoso o incompleto. Assumenda doloribus sunt quaerat laboriosam aspernatur iure harum.,2024-06-30 10:22:06
540,4,3,El producto es aceptable por el precio. Maxime quibusdam officiis ut minima dolore.,2025-03-10 10:22:06
109,13,2,No era lo que esperaba. Quae tenetur nostrum ex distinctio culpa.,2024-10-02 10:22:06
300,17,5,Muy buena calidad y entrega rápida. Voluptate magnam nostrum quos cumque ipsa.,2025-06-15 10:22:06
199,27,1,Muy decepcionado con la compra. Vero molestias saepe sapiente dolorem nostrum perferendis.,2025-04-28 10:22:06
787,17,2,Muy decepcionado con la compra. Nobis quaerat nostrum reprehenderit dolorum.,2024-11-26 10:22:06
456,14,3,El producto es aceptable por el precio. Ullam quas officiis voluptas suscipit voluptatibus.,2024-09-26 10:22:06
936,27,1,Llegó defectuoso o incompleto. Temporibus numquam error nesciunt iure exercitationem est cum.,2025-03-03 10:22:06
595,28,2,Muy decepcionado con la compra. Accusamus fugit necessitatibus nobis.,2025-05-27 10:22:06
62,28,2,Llegó defectuoso o incompleto. Voluptatum occaecati voluptates nostrum tempore.,2025-01-25 10:22:06
231,21,4,Muy buena calidad y entrega rápida. Ut nostrum officiis nam accusantium aliquam aspernatur.,2025-02-25 10:22:06
516,11,3,El producto es aceptable por el precio. Numquam quia omnis voluptas excepturi.,2025-02-13 10:22:06
492,16,1,No cumplió con lo prometido. Ad aperiam sapiente et totam laudantium iusto.,2025-03-21 10:22:06
967,32,2,No era lo que esperaba. Explicabo expedita fugiat quod accusamus dolore itaque enim.,2025-03-24 10:22:06
223,9,2,No cumplió con lo prometido. Aperiam perspiciatis ducimus.,2025-04-02 10:22:06
338,9,2,No era lo que esperaba. Autem iusto possimus quis fugit harum.,2024-09-17 10:22:06
149,28,1,Muy decepcionado con la compra. Eius quis sit fugiat dignissimos dolore.,2024-07-06 10:22:06
920,2,1,No cumplió con lo prometido. Molestias cum nihil facilis dolor quia.,2025-04-02 10:22:06
789,30,4,Muy buena calidad y entrega rápida. Rem eveniet saepe facere repellendus.,2024-07-25 10:22:06
384,8,4,Sin dudas volvería a comprarlo. Voluptatibus aliquam magni asperiores a at nemo.,2024-10-30 10:22:06
476,17,1,Llegó defectuoso o incompleto. Itaque voluptates dolorem quas.,2025-06-01 10:22:06
811,25,3,El producto es aceptable por el precio. Est sit ullam aspernatur et recusandae.,2024-12-29 10:22:06
824,36,5,¡Recomendado al 100%! Iusto expedita reprehenderit quam deserunt.,2025-02-18 10:22:06
325,7,2,Muy decepcionado con la compra. Rem autem iure ducimus quibusdam quasi sequi.,2025-05-05 10:22:06
729,28,5,¡Recomendado al 100%! Cupiditate a eos iste.,2024-11-07 10:22:06
784,5,5,Sin dudas volvería a comprarlo. Labore quos aliquam impedit dolore neque.,2024-09-27 10:22:06
261,34,1,No cumplió con lo prometido. Nisi expedita doloribus laborum quis ut.,2024-11-07 10:22:06
145,4,2,Llegó defectuoso o incompleto. Debitis omnis provident mollitia suscipit laborum assumenda.,2025-05-21 10:22:06
916,9,1,No cumplió con lo prometido. Ea numquam ipsa.,2024-09-07 10:22:06
707,28,4,¡Recomendado al 100%! Nam quasi quas sint.,2025-04-27 10:22:06
665,35,4,Estoy muy satisfecho con la compra. Repellat illum magnam.,2025-06-21 10:22:06
898,12,2,No era lo que esperaba. Ipsum exercitationem totam nesciunt.,2024-10-22 10:22:06
677,31,2,Muy decepcionado con la compra. Ea consequuntur veniam libero ipsa explicabo doloribus.,2024-11-06 10:22:06
610,23,2,No cumplió con lo prometido. Culpa quam vitae molestias exercitationem numquam quisquam.,2025-04-01 10:22:06
786,10,5,¡Recomendado al 100%! Soluta vel quaerat beatae unde repellat occaecati.,2025-03-02 10:22:06
853,22,4,¡Recomendado al 100%! Quaerat voluptatem asperiores dolore illum error enim.,2024-12-14 10:22:06
129,8,3,El producto es aceptable por el precio. Consequatur necessitatibus laborum architecto.,2024-12-10 10:22:06
621,6,4,¡Recomendado al 100%! Facilis debitis accusantium placeat reiciendis accusamus.,2025-05-16 10:22:06
