OrdenID,MetodoPagoID,MontoPagado
9427,7,725.5
9428,3,677.37
9429,5,622.35
9430,3,282.26
9431,7,143.86
9432,4,756.97
9433,6,849.64
9434,2,912.09
9435,3,651.73
9436,1,205.53
9437,4,593.0
9438,6,408.6
9439,6,540.36
9440,6,102.31
9441,6,430.84
9442,5,224.21
9443,5,863.93
9444,7,709.12
9445,5,237.86
9446,7,670.16
9447,4,149.6
9448,3,391.41
9449,3,259.48
9450,6,608.11
9451,1,549.82
9452,2,933.47
9453,7,876.99
9454,4,121.67
9455,3,294.83
9456,3,132.45
9457,5,512.84
9458,7,805.32
9459,4,730.3
9460,7,189.04
9461,3,643.25
9462,2,600.3
9463,5,104.26
9464,5,292.68
9465,7,826.97
9466,7,871.06
9467,5,929.72
9468,2,403.09
9469,3,517.74
9470,4,783.93
9471,6,123.4
9472,3,797.25
9473,7,662.92
9474,1,169.92
9475,5,669.17
9476,6,309.16
9477,1,329.21
9478,2,410.16
9479,1,702.45
9480,2,916.66
9481,5,196.45
9482,5,456.43
9483,6,455.52
9484,7,727.37
9485,1,691.94
9486,2,112.62
9487,5,635.73
9488,2,907.49
9489,4,164.85
9490,7,821.89
9491,4,628.63
9492,4,780.24
9493,7,888.2
9494,4,476.97
9495,1,917.35
9496,7,447.54
9497,6,107.72
9498,4,352.83
9499,3,149.61
9500,2,501.44
9501,1,526.63
9502,6,741.37
9503,1,493.24
9504,3,478.99
9505,7,258.29
9506,3,266.35
9507,3,890.09
9508,4,503.32
9509,5,591.84
9510,4,206.92
9511,2,635.42
9512,6,198.75
9513,1,776.29
9514,2,435.17
9515,1,503.55
9516,7,637.93
9517,6,840.66
9518,5,894.65
9519,4,869.99
9520,6,166.65
9521,3,817.02
9522,6,967.97
9523,1,232.91
9524,3,294.48
9525,4,127.02
9526,1,660.74
9527,2,861.32
9528,2,147.21
9529,3,359.47
9530,5,207.65
9531,3,807.37
9532,6,645.51
9533,2,831.86
9534,7,113.32
9535,3,362.03
9536,7,908.18
9537,2,443.91
9538,5,538.11
9539,5,338.36
9540,2,120.24
9541,5,782.5
9542,7,877.25
9543,7,318.57
9544,1,103.49
9545,6,756.58
9546,3,824.74
9547,2,468.27
9548,7,465.32
9549,6,257.25
9550,5,807.74
9551,6,712.45
9552,7,335.66
9553,6,606.03
9554,3,767.05
9555,5,412.13
9556,4,411.28
9557,1,761.47
9558,6,787.9
9559,4,924.97
9560,5,620.03
9561,6,828.1
9562,2,830.25
9563,6,242.8
9564,6,703.9
9565,6,997.29
9566,6,156.02
9567,4,832.05
9568,4,261.9
9569,4,123.8
9570,4,762.42
9571,6,229.7
9572,2,690.9
9573,1,399.0
9574,4,160.29
9575,7,277.59
9576,6,331.34
9577,7,265.46
9578,1,663.28
9579,3,478.69
9580,1,307.61
9581,1,663.64
9582,4,726.99
9583,4,484.53
9584,7,160.84
9585,2,723.01
9586,6,442.52
9587,4,755.38
9588,5,390.64
9589,4,369.32
9590,6,695.89
9591,4,733.32
9592,3,557.53
9593,3,594.48
9594,4,946.63
9595,4,939.53
9596,7,711.83
9597,3,578.4
9598,5,971.37
9599,3,292.94
9600,4,462.96
9601,4,675.59
9602,1,152.69
9603,4,993.4
9604,5,986.49
9605,7,863.09
9606,5,120.88
9607,2,837.72
9608,1,505.24
9609,1,839.86
9610,6,840.41
9611,3,428.41
9612,5,213.91
9613,1,248.32
9614,5,384.48
9615,7,407.79
9616,6,803.0
9617,3,547.76
9618,7,313.48
9619,2,307.39
9620,6,398.29
9621,2,165.95
9622,5,510.1
9623,4,333.07
9624,3,416.15
9625,6,794.05
9626,7,409.05
9627,5,829.93
9628,7,512.48
9629,3,576.25
9630,6,379.55
9631,3,565.52
9632,2,883.86
9633,3,279.61
9634,6,149.95
9635,1,849.54
9636,7,463.7
9637,2,149.22
9638,5,811.24
9639,4,240.47
9640,4,190.38
9641,7,306.73
9642,4,882.29
9643,2,218.13
9644,7,376.95
9645,4,763.01
9646,3,651.53
9647,6,359.07
9648,2,587.29
9649,1,749.99
9650,6,772.39
9651,4,485.31
9652,4,825.03
9653,3,951.83
9654,7,619.74
9655,5,470.0
9656,2,822.82
9657,7,463.05
9658,2,231.97
9659,5,466.5
9660,7,977.42
9661,3,280.92
9662,7,175.73
9663,6,152.42
9664,4,891.08
9665,1,167.08
9666,6,398.49
9667,3,102.17
9668,4,935.88
9669,4,771.44
9670,5,510.68
9671,6,247.08
9672,5,556.85
9673,4,473.08
9674,7,548.75
9675,2,805.8
9676,5,317.49
9677,3,994.5
9678,5,513.96
9679,5,808.83
9680,6,669.63
9681,4,394.7
9682,7,305.3
9683,2,287.12
9684,7,270.34
9685,6,773.65
9686,5,398.95
9687,5,975.01
9688,5,958.35
9689,4,584.5
9690,7,717.44
9691,5,308.57
9692,4,779.39
9693,1,780.8
9694,4,587.38
9695,1,239.67
9696,4,468.95
9697,2,408.8
9698,7,102.35
9699,2,331.85
9700,7,416.24
9701,3,594.82
9702,2,819.03
9703,2,192.15
9704,1,272.46
9705,5,159.56
9706,1,977.48
9707,5,383.44
9708,3,373.92
9709,6,672.18
9710,4,957.62
9711,6,407.23
9712,2,134.83
9713,2,498.91
9714,1,712.01
9715,4,561.8
9716,5,488.02
9717,5,723.75
9718,2,500.5
9719,2,294.06
9720,1,988.48
9721,5,756.89
9722,5,264.25
9723,2,673.94
9724,1,910.74
9725,2,293.18
9726,1,763.58
9727,2,308.89
9728,1,950.01
9729,5,735.27
9730,5,418.04
9731,4,769.94
9732,7,853.26
9733,4,945.53
9734,5,894.08
9735,6,731.72
9736,2,349.62
9737,4,972.84
9738,5,900.1
9739,2,677.01
9740,6,865.08
9741,7,539.43
9742,6,356.35
9743,1,295.64
9744,1,768.54
9745,6,422.75
9746,1,976.26
9747,3,604.45
9748,4,158.78
9749,3,295.66
9750,7,113.51
9751,2,337.68
9752,7,383.01
9753,3,662.37
9754,5,631.43
9755,7,404.38
9756,6,538.7
9757,5,749.26
9758,6,364.25
9759,1,830.15
9760,5,509.92
9761,1,376.15
9762,2,525.25
9763,3,603.9
9764,1,809.27
9765,2,320.41
9766,4,782.47
9767,4,121.49
9768,2,327.61
9769,1,545.98
9770,4,545.72
9771,2,360.95
9772,1,488.15
9773,2,981.43
9774,5,705.9
9775,7,360.34
9776,1,775.04
9777,1,242.14
9778,3,312.26
9779,4,187.54
9780,7,732.27
9781,5,948.0
9782,2,201.61
9783,1,145.72
9784,1,298.35
9785,4,673.79
9786,1,795.22
9787,2,625.47
9788,5,433.18
9789,6,597.98
9790,5,664.05
9791,6,885.95
9792,5,996.82
9793,1,888.1
9794,6,108.55
9795,7,435.33
9796,4,212.1
9797,4,717.48
9798,1,431.94
9799,3,546.78
9800,7,232.54
9801,3,631.3
9802,4,289.74
9803,7,272.01
9804,1,312.64
9805,7,129.89
9806,6,392.63
9807,1,356.66
9808,4,983.84
9809,2,634.02
9810,6,624.69
9811,5,273.2
9812,6,831.2
9813,3,389.86
9814,4,195.18
9815,3,203.32
9816,1,609.61
9817,1,261.18
9818,5,935.07
9819,7,817.55
9820,6,420.85
9821,2,120.61
9822,4,244.41
9823,7,329.75
9824,2,675.09
9825,5,221.41
9826,2,674.78
9827,7,389.41
9828,3,888.32
9829,4,767.03
9830,5,108.1
9831,6,167.41
9832,2,122.8
9833,5,751.32
9834,7,547.44
9835,7,435.41
9836,5,125.45
9837,1,625.55
9838,1,370.44
9839,6,133.58
9840,3,447.44
9841,3,414.31
9842,6,671.94
9843,1,196.46
9844,2,762.45
9845,6,358.72
9846,5,775.94
9847,3,724.19
9848,7,939.13
9849,6,600.52
9850,5,119.97
9851,4,536.94
9852,4,353.21
9853,7,461.26
9854,2,895.77
9855,7,107.62
9856,4,645.43
9857,6,598.71
9858,3,586.33
9859,5,392.79
9860,4,496.29
9861,1,368.32
9862,6,169.95
9863,5,496.09
9864,7,807.07
9865,2,495.39
9866,2,514.35
9867,6,397.79
9868,2,523.75
9869,3,149.4
9870,5,684.64
9871,2,675.78
9872,4,167.49
9873,4,419.45
9874,4,123.9
9875,2,963.63
9876,7,661.38
9877,5,959.8
9878,5,189.74
9879,4,310.68
9880,3,786.12
9881,4,234.61
9882,3,329.35
9883,3,709.17
9884,5,722.72
9885,6,491.36
9886,3,606.57
9887,3,234.56
9888,6,830.38
9889,7,771.66
9890,1,787.37
9891,1,676.03
9892,4,770.89
9893,4,287.33
9894,2,375.2
9895,6,431.04
9896,2,846.06
9897,7,675.15
9898,6,584.7
9899,3,436.47
9900,2,114.52
9901,4,756.29
9902,1,540.0
9903,1,768.94
9904,5,334.12
9905,3,749.31
9906,6,282.62
9907,7,459.57
9908,3,502.19
9909,5,273.04
9910,1,105.48
9911,4,274.33
9912,4,931.58
9913,6,336.09
9914,4,784.44
9915,2,425.11
9916,2,520.88
9917,1,119.48
9918,3,493.27
9919,4,115.16
9920,5,258.04
9921,1,936.83
9922,6,948.24
9923,5,919.99
9924,4,534.13
9925,5,116.79
9926,4,950.48
9927,1,330.96
9928,7,885.8
9929,6,751.4
9930,5,383.7
9931,6,546.73
9932,1,420.47
9933,5,911.88
9934,2,483.18
9935,3,561.06
9936,4,991.06
9937,7,775.6
9938,3,160.18
9939,4,511.29
9940,4,332.41
9941,5,715.95
9942,4,818.29
9943,6,418.36
9944,7,565.58
9945,7,853.15
9946,6,381.77
9947,1,615.04
9948,1,492.44
9949,3,836.39
9950,2,494.76
9951,5,640.78
9952,2,758.02
9953,7,135.62
9954,5,569.74
9955,5,211.59
9956,2,403.4
9957,4,798.63
9958,6,379.04
9959,1,402.78
9960,5,265.3
9961,3,859.28
9962,2,177.14
9963,7,241.05
9964,1,883.33
9965,7,575.35
9966,1,687.11
9967,7,632.47
9968,6,567.72
9969,7,968.42
9970,5,942.94
9971,3,362.46
9972,4,717.41
9973,1,504.81
9974,7,552.61
9975,6,525.08
9976,7,286.18
9977,3,463.77
9978,5,104.15
9979,5,589.15
9980,2,269.82
9981,7,639.1
9982,6,860.45
9983,7,719.65
9984,6,999.93
9985,1,615.7
9986,4,957.85
9987,7,602.21
9988,4,642.6
9989,7,511.98
9990,5,712.19
9991,1,516.83
9992,2,213.83
9993,7,394.1
9994,2,562.19
9995,3,377.07
9996,2,434.92
9997,2,567.44
9998,6,304.47
9999,3,958.07
10000,1,790.32
