OrdenID,ProductoID,Cantidad,PrecioUnitario
21,5,1,331.48
203,9,3,310.23
586,16,1,455.81
896,17,1,138.98
980,5,5,53.87
736,25,2,468.1
949,31,4,374.94
720,4,2,238.97
650,30,2,28.5
72,28,3,322.64
652,28,4,103.96
81,31,4,337.29
175,19,3,393.5
665,36,2,134.58
540,32,2,48.82
169,25,5,276.95
693,1,3,288.55
774,24,2,10.68
843,19,5,250.86
166,6,5,199.91
877,14,2,258.12
137,6,5,235.91
966,19,1,11.11
708,2,2,337.77
17,16,5,376.06
835,15,3,135.89
263,25,1,185.16
420,20,3,200.98
534,12,1,193.39
328,13,1,12.83
626,23,4,498.33
77,23,4,245.19
457,7,3,17.37
381,9,3,255.93
166,11,3,342.12
93,1,2,82.65
736,35,4,266.97
359,9,3,289.51
710,34,5,174.32
429,22,3,403.97
658,4,2,466.0
525,12,1,206.4
463,17,3,245.4
295,15,5,243.76
810,35,3,189.48
916,12,1,32.67
528,30,4,355.53
183,16,2,232.94
53,16,5,135.07
537,5,3,223.26
342,6,3,17.81
581,17,3,321.17
882,17,2,139.54
227,21,1,143.5
363,35,5,408.07
497,29,5,429.97
526,7,2,277.95
563,3,2,163.76
703,32,4,352.29
866,3,5,26.38
111,15,5,372.92
894,9,4,224.24
665,26,2,355.31
348,29,1,325.06
67,8,1,248.28
278,12,1,171.53
59,21,1,11.74
326,2,4,222.8
66,27,2,73.36
179,8,5,280.77
944,9,1,234.37
999,29,3,460.94
376,17,5,21.36
72,17,1,454.78
957,4,5,272.29
321,23,5,213.09
283,23,4,245.41
64,8,4,473.4
842,5,2,48.47
842,13,5,238.27
716,1,1,195.19
485,34,3,249.95
338,17,1,174.7
357,4,1,358.39
634,21,2,435.59
438,28,2,259.39
8,27,5,489.68
658,32,4,201.34
554,11,1,180.78
676,35,1,31.14
788,4,2,35.0
407,17,4,259.47
194,23,4,253.9
894,8,4,337.12
414,23,1,80.41
863,20,3,296.3
527,14,2,283.58
420,32,3,233.58
821,4,5,237.75
72,28,4,58.22
217,26,3,327.77
163,7,3,104.27
22,11,4,246.94
665,25,5,54.14
834,30,1,352.29
366,26,4,421.39
732,9,2,406.86
745,29,3,362.31
924,28,1,143.15
378,15,4,357.69
804,25,3,103.85
676,11,2,23.83
229,10,1,332.82
646,12,1,447.48
92,35,4,41.08
582,33,5,469.79
534,30,4,385.56
296,22,4,177.66
808,6,2,311.57
129,33,3,257.19
612,9,5,393.56
493,24,1,360.38
659,25,3,268.99
307,14,3,40.71
921,20,1,424.62
620,31,1,92.93
973,29,2,284.9
297,30,4,67.37
345,11,4,41.28
339,13,4,496.39
504,26,2,34.34
822,15,2,27.61
241,27,2,444.3
631,5,3,234.85
767,16,5,443.29
614,5,2,476.01
364,14,5,316.95
822,31,5,149.87
206,21,5,182.23
942,24,1,176.38
496,4,3,370.19
623,8,4,208.37
361,24,2,315.13
1,34,4,441.71
261,2,5,426.13
527,11,4,371.27
397,24,4,296.07
419,28,4,207.01
313,5,4,383.23
777,6,4,18.16
698,10,2,303.65
289,2,1,410.44
154,2,4,242.24
809,2,4,178.78
120,24,4,105.42
787,19,5,80.94
980,10,3,255.57
43,24,1,468.13
787,13,2,52.15
996,8,4,209.69
435,3,4,219.59
380,14,2,110.61
434,8,1,494.24
500,9,4,268.82
603,30,5,350.55
924,29,3,392.72
471,20,1,77.14
760,35,5,499.2
429,35,2,485.82
428,17,1,208.58
512,35,5,107.17
211,16,1,256.99
568,25,2,208.25
98,4,1,249.57
63,21,2,219.02
395,18,1,279.58
433,26,4,237.08
508,11,5,270.88
229,29,4,194.97
171,1,2,209.11
682,28,4,258.75
326,33,1,437.29
123,15,4,478.17
930,35,5,243.7
287,27,5,130.79
281,29,5,260.23
712,25,5,190.63
744,18,1,404.85
399,4,1,29.13
914,34,2,331.32
326,3,5,43.29
116,28,1,92.9
302,6,1,128.57
853,31,2,413.29
885,33,4,392.71
748,1,1,268.52
62,20,1,173.15
151,6,4,177.19
658,26,5,202.81
391,31,1,134.57
490,12,3,183.48
861,13,1,200.11
362,6,3,316.41
168,32,4,159.6
699,33,1,274.53
655,13,1,134.81
200,20,4,255.04
697,13,3,110.24
123,19,2,24.68
426,9,2,36.48
785,8,1,117.37
678,11,2,96.0
2,13,2,98.51
586,5,2,64.51
775,16,5,160.14
978,5,4,363.54
235,16,5,61.65
104,35,4,28.56
177,29,1,444.47
607,30,5,376.74
673,15,5,128.97
278,32,3,344.82
396,28,1,18.0
285,4,1,142.65
509,17,5,129.76
566,1,5,163.72
347,12,3,108.27
514,14,3,357.09
947,6,3,143.4
836,17,2,134.91
675,17,5,44.12
448,4,2,412.6
661,19,4,367.15
313,11,1,87.98
510,18,3,251.31
94,24,5,84.57
909,12,3,363.61
210,34,2,94.31
746,25,2,334.1
689,32,3,247.24
275,10,5,157.45
464,6,4,487.2
137,28,2,59.83
632,31,2,62.82
859,8,3,126.21
248,27,3,251.69
924,21,1,492.22
365,16,2,54.57
150,28,1,123.08
356,12,3,270.47
623,2,5,191.59
121,10,3,301.45
868,23,3,76.57
716,23,2,370.07
647,16,1,74.75
689,12,5,458.56
767,28,4,467.33
551,18,2,307.31
393,8,4,193.33
846,28,3,156.57
160,26,3,131.39
630,11,5,237.51
559,32,5,424.45
602,19,4,82.96
299,25,2,86.61
430,9,4,445.83
124,12,3,95.25
291,17,3,253.24
284,24,1,489.08
713,28,4,407.76
395,20,3,221.15
168,34,4,213.14
424,23,3,327.77
992,21,4,344.69
8,15,5,96.71
39,2,5,476.8
524,33,2,410.8
879,26,4,254.12
540,16,4,41.68
93,8,3,279.39
311,35,3,79.18
49,27,5,366.17
153,33,5,343.83
701,16,1,430.48
703,19,5,53.64
682,34,5,50.11
785,9,4,368.8
324,13,5,356.56
649,14,2,326.56
722,30,3,273.24
775,14,5,87.02
624,26,2,127.68
99,6,3,170.98
650,16,1,195.39
750,21,5,329.23
308,18,2,435.98
554,28,4,109.11
973,17,5,14.02
351,27,1,187.79
229,33,1,417.83
332,19,3,216.94
898,32,4,445.8
325,34,4,488.06
429,16,5,478.96
877,23,2,273.18
243,2,3,252.18
712,13,1,246.36
479,2,1,165.7
627,4,3,346.61
65,36,2,188.7
62,33,4,346.56
147,29,2,170.22
395,18,4,195.99
931,34,2,158.04
883,18,2,36.65
157,10,2,304.28
629,4,5,235.12
985,2,2,149.22
797,31,1,341.86
746,27,1,395.06
838,2,2,222.99
205,11,5,89.81
736,20,5,258.32
983,19,3,383.36
192,12,3,353.44
613,21,5,440.57
57,31,1,313.09
227,34,2,33.54
844,22,2,327.85
769,13,4,271.15
76,26,1,294.41
148,34,1,282.18
516,3,2,67.38
850,16,4,348.13
216,12,1,436.37
642,22,5,113.79
579,31,4,148.65
196,24,4,140.2
550,20,4,149.23
727,24,3,386.84
832,32,2,495.21
372,10,1,375.02
313,25,5,315.14
199,35,3,77.51
486,22,3,412.72
944,10,2,318.29
619,3,2,302.55
977,31,5,333.76
996,7,1,162.86
16,25,5,391.08
888,11,5,360.93
902,15,1,481.23
701,34,4,408.72
449,21,3,288.65
976,12,1,188.5
592,8,4,171.14
906,27,4,104.37
775,22,4,299.14
434,25,1,68.75
403,26,4,88.51
219,5,4,41.45
993,13,5,136.23
309,21,2,275.58
487,8,4,265.39
60,5,4,145.14
39,22,3,330.62
166,5,2,335.29
652,5,3,417.58
259,28,3,398.15
678,12,2,300.79
124,8,3,209.27
249,21,1,426.83
752,6,2,287.17
24,29,1,289.36
55,21,4,55.12
185,26,2,104.5
726,17,4,79.02
587,27,4,461.86
507,31,5,276.24
139,30,2,164.19
994,11,5,93.01
21,4,5,451.27
723,31,1,339.64
188,26,3,282.94
239,22,4,312.86
724,31,2,399.77
317,13,3,423.71
939,29,4,300.95
132,26,1,148.09
95,35,3,16.11
867,11,2,472.88
287,31,1,108.0
126,21,1,254.7
131,13,1,247.1
694,29,5,216.61
553,4,1,129.41
561,4,4,156.34
52,22,2,178.2
831,10,1,116.97
541,14,4,408.37
651,23,2,221.83
37,20,2,251.01
806,31,2,317.85
152,16,1,442.14
121,32,1,482.76
377,19,4,226.24
787,3,1,374.42
252,30,3,287.97
551,8,2,470.04
487,8,5,267.23
473,34,2,147.24
628,20,4,488.38
401,7,2,442.44
151,29,2,422.91
493,1,3,124.38
249,17,3,40.35
573,11,4,337.89
781,21,2,399.41
948,32,2,452.75
505,13,4,447.59
816,30,2,25.25
437,19,3,408.31
842,22,2,278.4
618,28,2,426.91
413,13,3,242.25
152,24,1,71.45
880,25,1,63.58
957,15,5,408.38
39,17,3,327.85
135,14,3,359.37
808,8,5,77.48
637,34,5,165.96
747,35,1,369.28
544,26,4,274.25
313,16,2,146.46
278,17,3,259.93
148,17,1,82.09
95,22,2,344.0
783,35,2,474.79
945,35,3,404.77
87,22,5,403.31
289,23,4,380.14
878,2,1,94.57
749,27,2,482.33
253,14,4,314.98
307,23,4,136.09
262,15,5,462.77
13,24,5,384.6
259,34,2,297.99
304,16,4,419.77
718,22,3,99.4
328,21,4,40.04
803,23,4,315.21
964,21,5,345.17
269,15,2,248.36
177,15,2,283.09
208,20,1,83.59
141,12,5,275.37
414,26,1,494.75
596,28,2,420.89
191,5,3,331.09
286,12,3,444.28
190,3,1,116.22
978,28,2,268.2
175,6,3,426.49
144,18,4,267.24
150,13,5,111.87
146,13,2,110.63
134,14,5,231.14
754,34,1,63.2
629,29,1,150.66
311,28,5,116.69
813,27,1,351.83
765,22,5,323.02
497,36,2,10.44
240,6,5,480.21
84,29,3,115.54
915,5,2,407.92
88,14,5,374.09
921,30,1,485.66
335,7,3,103.76
571,24,3,469.34
936,14,5,200.55
855,24,4,40.39
440,5,4,70.99
49,35,2,480.19
556,3,1,237.43
398,33,5,149.32
801,24,1,83.4
158,3,4,225.83
258,36,1,473.16
386,34,2,391.45
915,35,4,25.24
716,30,3,222.87
199,15,5,447.91
792,2,3,236.38
438,2,2,319.4
551,21,4,24.71
608,14,2,101.43
375,26,4,161.72
185,22,5,85.69
967,4,5,55.47
648,1,1,428.5
935,24,4,287.89
442,15,3,67.15
630,20,1,123.99
843,28,4,126.54
316,8,5,386.2
78,23,2,145.41
418,11,5,121.83
199,26,5,13.51
522,8,2,453.58
117,15,5,445.37
476,8,3,82.82
161,13,2,135.41
901,9,5,240.89
332,33,1,195.47
343,27,3,367.61
631,19,3,197.63
533,21,4,27.62
233,2,3,376.98
293,19,4,227.86
555,4,4,341.2
203,23,3,188.94
934,34,5,432.81
338,13,1,232.1
821,30,4,129.37
569,3,3,399.72
39,5,4,138.31
510,4,2,116.62
518,36,4,256.24
545,32,3,343.36
327,14,3,179.95
504,26,1,128.89
33,30,5,252.17
226,18,3,169.73
192,6,1,170.93
552,9,1,238.19
934,12,1,122.52
349,5,1,216.45
648,28,5,346.86
337,26,4,240.88
842,10,5,137.44
645,9,1,374.63
575,23,2,435.89
147,29,1,74.84
641,27,4,162.41
158,20,1,115.5
118,5,2,166.71
352,21,4,105.52
683,20,5,291.58
729,29,4,289.46
36,21,5,257.22
893,15,2,498.51
720,10,1,378.16
882,25,2,403.44
934,5,5,416.78
63,31,2,279.83
121,19,3,60.07
218,9,4,451.04
453,10,2,391.43
228,22,5,112.86
970,20,2,35.6
162,4,5,417.85
514,22,4,118.69
896,7,4,95.35
294,25,1,472.77
599,17,2,376.75
149,9,3,151.55
73,17,2,158.43
49,26,1,145.39
953,33,3,339.26
332,3,1,64.29
781,33,2,62.81
36,6,3,44.69
960,16,1,90.69
728,4,1,20.9
434,13,4,442.34
463,26,2,191.74
225,35,4,250.75
174,14,5,230.44
135,7,3,320.0
171,7,3,216.65
302,19,5,352.46
434,1,2,36.37
572,35,4,129.77
785,10,4,346.55
572,4,1,444.07
483,30,4,103.14
403,18,4,391.35
161,15,3,344.07
64,13,3,217.57
799,11,1,207.99
977,5,5,16.38
2,13,1,100.93
429,10,4,35.74
184,34,1,402.17
702,6,1,456.73
531,22,5,62.5
771,15,1,11.25
679,36,4,107.45
927,21,2,185.92
833,4,3,56.78
924,26,4,214.31
145,29,1,75.58
4,28,2,173.85
328,10,2,413.44
91,28,4,427.95
381,32,1,444.72
193,10,3,297.03
800,9,3,369.62
120,29,5,350.23
204,22,2,262.24
543,19,4,308.98
126,34,4,494.08
43,32,3,112.06
929,19,1,27.34
351,6,5,146.86
453,25,5,482.14
100,10,3,370.85
268,3,1,212.82
292,1,4,261.76
889,1,4,161.0
552,15,4,105.6
981,35,3,20.42
295,20,4,301.73
784,32,1,372.03
522,2,5,159.75
494,15,2,302.09
120,5,4,60.95
989,23,2,268.48
804,28,3,386.38
747,23,3,442.37
233,15,5,69.6
240,12,2,286.31
373,9,4,406.15
607,23,3,15.56
261,21,1,95.37
148,16,5,461.18
729,31,4,316.72
594,1,2,373.88
151,13,5,372.94
301,31,5,138.26
64,35,2,428.13
310,4,5,301.34
474,5,1,249.87
317,21,2,63.88
227,3,1,69.25
516,28,1,456.48
337,10,4,12.79
656,12,2,271.17
481,5,4,266.59
815,21,5,481.86
912,6,3,336.06
34,20,1,246.84
883,10,3,433.46
757,29,4,418.39
469,36,4,490.36
819,22,1,426.79
244,28,3,343.38
489,14,2,237.72
301,33,3,80.66
372,2,5,418.29
55,3,3,379.31
551,1,3,189.1
393,35,4,476.35
499,15,3,176.23
910,27,5,154.79
984,1,1,343.94
495,29,4,202.49
740,9,5,29.03
972,22,4,460.34
391,25,5,266.6
343,7,3,456.71
905,3,4,111.3
672,17,5,89.11
256,14,1,390.24
40,3,4,129.2
105,23,1,398.53
108,24,5,213.42
918,8,1,28.09
823,35,4,468.82
266,30,1,417.04
894,6,5,163.65
976,3,4,490.97
376,18,5,154.51
192,2,3,94.07
114,24,4,482.66
973,35,5,187.88
528,5,2,15.33
365,11,5,291.52
51,10,4,307.59
37,31,5,288.11
505,5,4,73.96
977,20,3,243.24
498,36,3,381.39
240,5,5,272.3
665,3,5,245.74
765,14,4,19.46
280,13,5,61.98
460,8,2,337.07
334,24,3,182.5
483,35,5,280.31
411,28,2,104.1
715,32,5,352.8
641,19,4,482.71
206,4,5,349.23
808,22,1,281.3
185,20,3,445.59
861,4,1,79.99
554,29,5,388.99
46,36,3,347.68
503,25,5,245.82
833,9,1,181.29
725,29,3,200.51
462,9,5,282.42
901,17,4,286.18
431,16,4,108.15
589,33,3,411.53
565,9,1,17.85
351,32,3,281.69
64,25,1,328.23
449,30,5,355.26
590,31,3,34.89
781,20,3,418.07
475,11,3,86.31
355,3,3,451.52
22,10,3,469.35
445,27,4,194.02
100,18,2,471.91
917,31,5,157.02
408,20,3,23.31
476,2,1,174.1
151,15,1,488.67
923,32,2,468.68
381,35,5,316.45
251,10,5,33.3
918,5,2,326.85
437,22,5,364.05
200,5,5,156.21
413,29,2,294.2
878,30,1,210.34
452,17,3,397.48
392,5,2,435.83
829,23,2,56.82
837,4,5,478.18
459,28,4,233.59
982,1,4,205.82
651,4,3,177.33
825,22,3,179.64
292,16,5,482.23
388,20,5,270.13
402,11,1,444.47
96,19,3,115.31
436,1,5,390.13
308,9,3,45.42
792,9,3,260.09
599,8,5,416.26
666,20,3,72.21
775,16,3,202.02
545,9,1,191.43
942,24,5,378.69
835,4,5,135.16
242,23,4,396.96
454,22,2,51.85
914,18,3,29.33
199,11,3,120.8
961,21,2,224.58
40,2,2,385.28
627,21,2,74.75
976,36,3,448.89
372,6,4,224.26
768,27,1,420.38
685,7,4,25.62
758,8,2,82.54
575,14,4,353.38
177,14,5,265.07
20,30,3,236.49
795,23,3,215.83
882,14,1,58.3
778,14,1,57.58
833,5,3,287.17
826,16,1,13.48
156,36,5,120.2
265,33,3,35.55
678,20,2,411.75
754,23,3,369.26
600,12,1,437.49
839,31,4,323.83
508,19,2,237.49
930,32,1,14.59
403,4,5,109.87
129,17,4,113.4
74,33,1,477.68
825,10,2,374.02
408,6,3,497.06
377,14,1,120.58
888,12,4,252.56
838,27,2,260.14
48,10,3,469.44
108,17,2,456.95
647,28,3,460.04
340,5,1,132.36
980,24,4,297.8
789,15,1,334.28
900,17,5,276.59
885,5,3,361.22
666,9,3,14.97
571,1,3,278.07
662,20,4,212.88
419,23,3,300.62
578,26,2,343.8
4,4,3,415.21
281,21,3,97.64
606,22,3,223.93
168,28,1,146.36
127,9,3,39.11
406,10,3,10.96
688,2,5,138.27
723,32,5,440.79
540,22,1,364.79
207,1,3,138.81
744,2,3,469.45
834,20,3,15.58
674,25,1,127.17
394,21,2,46.46
803,29,4,411.86
923,27,5,344.0
382,36,1,366.08
433,3,3,435.27
130,6,1,125.45
26,13,3,446.0
688,8,2,43.88
128,16,1,428.44
502,22,4,481.69
964,1,4,349.28
859,9,2,231.89
753,15,1,270.64
873,29,5,93.37
10,34,1,271.76
955,14,4,472.93
297,5,2,60.01
368,5,4,247.11
82,22,4,96.67
429,13,5,258.23
666,15,2,270.47
203,22,4,266.29
101,8,2,97.81
137,22,1,440.5
532,36,2,168.49
175,25,4,61.18
172,15,1,261.63
109,1,5,200.08
23,6,5,425.21
796,21,5,300.96
349,18,4,360.04
965,32,3,489.03
821,32,5,160.63
941,13,5,65.05
484,15,1,54.39
561,8,2,332.14
961,7,2,352.88
913,34,3,304.35
807,30,3,262.33
148,35,3,443.99
715,16,3,192.06
269,22,4,223.12
604,27,1,26.74
285,7,4,214.45
415,22,1,260.72
789,36,5,192.61
820,10,2,207.97
962,8,1,32.53
34,26,5,26.64
699,13,2,305.45
339,35,1,256.9
626,3,2,397.22
842,26,5,290.14
792,24,2,318.1
722,35,4,478.93
134,36,1,273.67
971,17,4,323.01
802,7,2,156.79
314,9,1,202.05
711,36,2,386.47
463,2,3,63.44
180,10,2,121.65
429,36,4,493.19
875,23,5,80.12
402,18,3,315.07
934,13,5,30.81
605,32,2,218.1
904,10,4,175.62
65,35,1,36.16
847,14,1,405.05
799,8,3,51.68
855,36,3,150.49
689,27,2,103.87
53,33,3,296.97
718,18,4,392.0
309,21,1,173.18
59,16,1,237.14
293,10,4,105.02
998,28,1,45.47
136,23,4,108.4
346,27,3,454.46
635,21,2,447.48
897,24,4,46.37
169,16,4,366.62
841,11,1,390.49
679,29,1,233.83
227,16,1,398.39
955,32,2,474.24
483,25,5,230.77
522,13,1,428.69
928,8,5,336.77
414,33,5,384.59
150,5,3,74.23
332,33,3,436.06
331,25,2,328.33
352,10,5,79.03
100,26,5,224.6
924,23,4,84.88
601,27,4,18.02
636,27,4,284.72
222,27,4,229.43
981,1,5,463.17
40,34,4,389.37
136,14,5,28.76
625,29,3,464.71
779,34,5,196.72
659,35,3,473.22
363,32,2,311.21
731,24,5,480.65
304,21,5,303.97
732,21,4,99.7
998,4,1,93.05
21,31,1,240.67
970,35,5,29.88
930,1,5,408.45
850,8,2,88.21
477,32,2,347.69
367,34,5,12.62
712,11,5,424.06
971,36,1,208.28
206,12,1,50.72
573,12,4,140.56
128,23,3,68.04
252,23,4,187.96
935,2,4,243.6
152,30,1,97.88
490,28,5,167.63
305,32,4,361.4
60,15,2,418.57
726,1,1,306.79
622,25,1,188.23
823,26,1,281.59
633,8,2,346.56
895,1,5,71.51
469,4,1,59.64
121,18,1,380.34
418,13,5,75.12
919,8,1,379.82
937,32,1,255.61
984,19,1,424.83
960,12,3,159.17
171,7,2,37.66
678,26,5,420.0
777,34,1,323.53
478,30,2,446.11
451,19,3,102.77
416,3,2,410.21
491,14,5,363.27
479,22,4,453.72
785,23,4,227.84
672,3,1,294.74
712,15,5,247.99
894,19,5,328.28
239,26,1,47.16
626,11,3,259.69
132,9,5,36.9
618,2,2,333.69
890,15,3,51.48
232,2,3,134.17
553,6,4,72.08
984,1,1,68.84
205,35,4,344.98
171,9,5,259.16
78,8,1,206.39
772,19,2,370.84
393,15,4,390.37
295,19,4,421.4
293,12,2,109.86
812,34,2,317.43
236,36,5,385.94
103,8,2,426.88
636,18,4,226.41
712,31,3,80.86
463,6,2,394.32
430,36,1,86.77
392,28,2,487.84
744,2,3,480.65
241,11,3,161.38
620,7,2,194.04
985,24,2,144.43
961,19,3,497.11
10,10,2,225.27
822,28,2,492.85
745,16,5,363.65
551,21,4,132.09
667,29,1,293.96
413,12,3,148.21
730,25,5,222.41
616,24,3,79.7
660,34,3,395.71
429,16,3,489.56
971,3,2,466.48
897,13,3,400.57
87,10,2,216.57
403,10,4,99.83
885,12,3,314.01
18,23,1,24.79
507,7,1,195.79
442,11,4,452.03
150,31,5,182.94
729,34,4,12.17
379,9,5,290.65
647,14,2,199.88
249,11,3,62.05
575,35,4,144.27
349,31,5,225.57
173,32,5,115.34
157,18,1,47.93
320,8,2,111.9
48,19,1,21.92
228,2,2,347.23
839,24,3,168.13
376,35,2,141.55
125,23,4,309.73
857,15,1,169.84
15,12,5,45.77
300,32,4,296.12
875,8,3,194.47
458,36,3,476.62
21,16,2,203.96
967,4,2,191.16
785,36,1,427.86
856,24,4,418.56
467,34,1,473.63
58,15,4,271.69
705,6,3,28.71
448,16,2,397.61
723,31,5,466.09
599,11,2,262.16
723,26,1,303.92
785,24,4,365.71
803,26,1,408.28
270,4,4,314.34
549,8,3,238.24
630,21,3,475.42
603,1,4,276.61
438,1,5,386.86
150,32,2,245.2
178,1,3,114.93
415,31,1,299.83
17,32,5,113.43
686,2,1,435.96
64,22,4,63.29
957,13,5,134.5
60,34,5,420.57
833,34,2,262.06
344,30,5,449.35
156,18,5,473.51
546,12,4,40.43
252,14,3,435.39
862,20,1,409.02
373,20,3,35.26
49,32,2,46.07
194,29,1,214.41
259,29,5,300.79
890,35,5,146.73
458,7,5,172.19
741,20,4,377.22
200,25,4,117.88
629,20,4,43.11
319,3,5,491.9
34,5,5,263.73
540,19,4,26.92
168,32,1,67.31
884,12,3,332.5
785,28,4,199.7
692,30,5,398.48
703,36,2,246.55
159,32,3,124.9
788,26,2,295.96
920,18,2,471.14
761,27,4,433.91
81,32,4,234.62
38,24,3,24.01
625,1,2,434.32
672,29,3,156.25
344,7,4,139.92
412,18,5,346.15
679,13,5,474.02
498,19,4,59.47
844,28,2,279.88
500,16,5,55.68
435,35,4,81.41
306,6,3,397.33
651,12,1,181.48
810,27,4,75.68
348,3,2,489.31
605,14,4,141.38
879,35,5,239.83
800,10,5,275.41
483,15,5,87.28
154,29,2,251.31
732,16,1,172.01
225,24,4,324.17
52,3,2,48.74
420,20,4,402.51
648,31,2,80.87
974,2,2,391.79
566,24,5,376.85
621,14,2,47.44
753,24,1,398.94
660,21,5,65.0
160,22,2,365.3
39,36,1,214.37
827,1,5,370.55
116,17,4,454.17
160,12,5,28.52
747,2,1,427.24
622,18,1,217.07
785,18,2,434.14
34,8,1,46.13
248,4,4,32.49
444,11,3,283.57
553,32,5,249.18
75,8,5,402.13
185,9,1,332.06
308,14,5,437.42
7,14,2,99.57
837,8,2,157.8
576,6,1,418.86
812,29,1,370.94
782,28,4,439.93
832,21,1,406.34
975,19,5,494.34
405,21,4,354.25
461,29,4,142.3
898,12,1,383.03
706,20,3,105.43
47,30,1,300.44
962,35,2,144.96
160,29,5,48.0
18,34,1,402.1
487,13,2,257.01
792,34,1,20.79
792,26,3,189.94
141,30,2,79.2
683,15,1,151.66
976,14,3,496.25
334,21,1,365.06
841,4,4,15.52
792,15,5,442.0
438,31,1,296.01
404,21,1,240.97
939,11,3,304.69
836,36,2,53.23
449,3,1,392.24
681,10,1,331.3
638,30,2,464.3
22,3,3,107.77
775,35,1,101.69
849,28,4,102.79
940,24,1,95.88
313,4,1,347.12
600,6,2,491.07
510,35,2,241.13
943,14,2,172.71
857,28,4,21.48
515,5,2,118.42
978,31,3,44.41
17,1,2,62.5
791,31,2,465.32
264,29,4,184.48
932,33,2,345.28
889,36,2,219.49
302,8,1,451.1
128,33,5,44.64
569,4,3,313.97
129,23,2,208.9
128,21,1,91.57
638,26,1,441.58
153,28,3,127.59
179,19,1,409.69
239,24,2,310.3
805,22,1,328.7
338,18,5,400.96
478,16,5,65.03
269,31,1,70.06
549,27,5,456.37
638,9,3,338.73
591,28,2,138.88
631,31,5,55.59
862,11,1,141.2
264,29,1,358.89
968,34,3,459.46
123,35,2,340.31
175,1,3,375.19
911,28,5,182.28
253,11,1,153.72
92,11,2,231.93
298,29,1,459.42
538,10,5,32.37
42,27,4,452.74
276,28,4,44.8
478,31,4,282.7
210,16,3,226.28
392,32,1,310.11
564,34,1,230.4
517,15,3,283.37
834,26,2,352.45
310,3,4,316.57
429,3,5,450.22
851,25,2,463.73
633,30,1,242.32
488,21,4,195.45
246,30,5,384.77
989,16,4,237.2
761,26,2,427.71
858,27,4,298.56
506,29,3,453.36
803,32,5,449.2
852,5,1,155.19
246,1,4,128.2
830,21,5,417.01
458,31,4,36.32
632,1,2,277.06
97,4,4,425.33
215,35,4,419.38
64,2,1,466.72
368,22,4,392.51
58,23,1,327.87
908,31,5,69.78
905,29,2,429.46
323,16,4,63.41
73,36,1,26.07
26,16,1,303.78
811,12,2,363.71
166,34,3,174.39
970,17,2,77.76
632,24,2,113.44
57,3,1,21.14
742,13,1,101.46
249,16,5,375.2
354,14,2,125.82
463,17,3,45.18
117,3,2,141.19
163,4,4,169.61
508,4,5,101.76
643,4,3,438.02
700,27,3,84.75
638,24,3,484.62
972,9,4,275.66
546,3,2,103.78
391,21,5,296.92
830,16,3,419.37
923,11,1,375.22
535,4,4,92.79
295,26,5,369.97
308,27,4,199.24
827,15,4,145.01
758,4,1,41.55
62,5,1,377.99
560,13,5,473.85
556,7,3,93.31
383,13,2,461.86
705,5,2,126.59
544,3,2,153.73
329,26,2,260.7
129,32,3,131.43
400,22,3,333.32
568,3,4,182.91
463,30,1,424.74
613,12,2,115.42
341,20,1,249.65
24,7,2,444.91
660,27,4,10.44
416,25,2,34.76
785,16,2,198.15
367,11,3,372.9
451,2,1,172.12
877,34,2,64.37
879,24,4,36.98
957,32,5,171.51
334,2,1,145.15
407,3,4,341.71
777,10,4,469.55
812,8,3,17.1
667,25,5,89.52
832,24,2,193.34
713,19,1,339.31
867,36,4,45.88
734,17,5,229.79
751,9,5,75.7
350,36,3,238.23
503,35,1,106.1
270,3,4,107.61
645,6,3,286.75
70,8,3,113.42
97,12,5,408.13
670,13,3,25.68
394,34,2,483.19
245,35,4,464.93
801,22,1,153.0
675,14,4,84.41
746,33,1,205.55
281,34,2,457.43
554,13,3,318.66
61,34,5,393.38
556,6,5,384.91
561,13,2,81.94
14,29,2,495.52
948,28,5,109.73
514,10,1,153.64
180,17,3,124.19
901,22,3,449.36
894,25,1,282.31
862,26,2,222.05
275,32,5,474.01
469,11,4,148.56
336,21,3,120.17
379,9,2,399.0
235,19,1,181.19
933,18,1,411.83
961,4,4,150.87
217,28,4,304.16
872,18,1,267.42
191,16,5,214.91
463,36,5,103.29
256,20,5,429.41
925,3,1,148.16
328,20,4,48.55
778,27,4,321.12
44,11,4,97.81
548,24,5,188.58
405,4,4,157.34
640,18,4,196.31
335,5,5,104.32
741,28,2,368.01
690,22,3,267.16
467,32,3,103.27
998,31,3,396.2
767,9,1,118.48
358,26,4,309.04
971,11,2,233.38
846,20,2,203.99
981,3,5,84.98
551,24,1,306.5
402,28,1,301.66
311,20,4,35.29
830,34,3,200.69
32,22,5,442.58
159,29,1,410.88
425,27,2,161.78
769,9,5,143.51
602,10,1,85.94
510,8,3,270.2
70,7,4,341.09
668,9,1,420.85
274,16,1,34.08
691,8,4,458.85
696,1,2,490.94
868,28,1,103.45
511,31,4,71.51
538,35,4,334.16
440,36,3,118.16
662,2,3,204.41
62,20,2,262.49
425,7,1,62.62
42,36,1,398.34
368,36,3,359.5
262,6,1,167.04
136,22,3,350.75
2,18,3,205.09
468,15,1,281.16
529,13,2,118.74
58,9,5,375.17
784,4,1,199.77
874,22,5,362.44
777,18,4,355.78
630,3,2,453.93
958,4,4,166.01
565,32,5,378.24
202,8,2,336.05
